Age,Sex,Height_cm,Weight_kg,Wrist_cm,Waist_cm,Hip_cm,Neck_cm,UpperArm_cm,Thigh_cm,Calf_cm,Forearm_cm,Chest_cm,Shoulder_cm,Ankle_cm,Bicep_cm,BodyFatPct,MuscleMass_kg,bmi,bsa_mosteller,fat_mass_kg,lean_mass_kg,fat_mass_index,ffmi,waist_hip_ratio,waist_height_ratio,body_adiposity_index,conicity_index,abdominal_volume_index,waist_neck_ratio,upper_lower_limb_ratio,calf_thigh_ratio,arm_trunk_ratio,forearm_upper_arm_ratio,shoulder_waist_ratio,hip_waist_difference,chest_waist_ratio,frame_size_index,relative_muscle_mass,muscle_to_fat_ratio,skeletal_muscle_index,bicep_to_wrist_ratio,calf_muscle_index
46.0,Male,177.0,115.0,17.0,127.5,123.2,42.0,45.0,72.0,40.0,30.0,90.6,48.0,10.2,43.4,30.0,57.6,36.707204187813204,2.3778491681910077,34.5,80.5,11.012161256343962,25.695042931469242,1.0349025974025974,0.7203389830508474,34.31796081917996,145.11803858525096,32.525443,3.0357142857142856,0.625,0.5555555555555556,0.35294117647058826,0.6666666666666666,0.3764705882352941,-4.299999999999997,0.7105882352941176,9.6045197740113,50.08695652173913,1.6695652173913045,18.385521401896007,2.552941176470588,22.598870056497177
56.0,male,169.1,54.0,18.8,79.0,98.5,42.4,30.0,35.7,40.0,27.0,77.0,36.0,25.0,34.0,14.0,20.8,18.884545831918455,1.5926393188666415,7.5600000000000005,46.44,2.643836416468584,16.24070941544987,0.8020304568527918,0.4671791839148433,26.79410040241884,128.25535799231872,12.748175,1.8632075471698113,0.8403361344537814,1.1204481792717087,0.379746835443038,0.9,0.45569620253164556,19.5,0.9746835443037974,11.117681845062094,38.51851851851852,2.751322751322751,7.274047283405627,1.8085106382978722,23.65464222353637
27.0,male,176.0,81.0,19.0,120.0,99.6,32.4,49.0,60.6,46.1,27.0,,39.0,20.0,33.3,19.0,39.8,26.149276859504134,1.98997487421324,15.39,65.61,4.968362603305786,21.18091425619835,1.2048192771084338,0.6818181818181818,24.657002727194964,162.28133530790947,29.091312000000002,3.7037037037037037,0.8085808580858086,0.7607260726072608,0.4083333333333333,0.5510204081632653,0.325,-20.400000000000006,,10.795454545454545,49.1358024691358,2.586094866796621,12.848657024793388,1.7526315789473683,26.19318181818182
36.0,Female,1160.0,42.0,14.0,35.5,95.8,32.0,30.0,48.0,37.3,26.0,85.0,63.0,21.5,30.0,34.0,22.5,0.31212841854934603,3.678767909685705,14.280000000000001,27.72,0.10612366230677765,0.20600475624256837,0.37056367432150317,0.030603448275862068,-15.575185472866009,171.16154756729037,5.065762999999999,1.109375,0.625,0.7770833333333332,0.8450704225352113,0.8666666666666667,1.7746478873239437,60.3,2.3943661971830985,1.206896551724138,53.57142857142857,1.5756302521008403,0.1672116527942925,2.142857142857143,3.21551724137931
36.0,Female,1160.0,42.0,14.0,35.5,95.8,32.9,30.0,49.1,37.3,26.0,85.0,63.0,21.5,30.0,33.9,22.5,0.31212841854934603,3.678767909685705,14.238,27.762,0.1058115338882283,0.20631688466111772,0.37056367432150317,0.030603448275862068,-15.575185472866009,171.16154756729037,5.065762999999999,1.0790273556231003,0.6109979633401221,0.7596741344195519,0.8450704225352113,0.8666666666666667,1.7746478873239437,60.3,2.3943661971830985,1.206896551724138,53.57142857142857,1.5802781289506953,0.1672116527942925,2.142857142857143,3.21551724137931
72.0,FEMALE,155.0,40.0,16.0,64.0,89.0,12.2,25.0,49.8,40.0,21.7,72.0,35.4,21.0,31.7,30.0,16.0,16.649323621227886,1.3123346456686351,12.0,28.0,4.994797086368366,11.654526534859519,0.7191011235955056,0.4129032258064516,28.120335659562834,115.58176695797152,8.6295,5.245901639344263,0.5020080321285141,0.8032128514056225,0.390625,0.868,0.553125,25.0,1.125,10.32258064516129,40.0,1.3333333333333333,6.659729448491154,1.98125,25.806451612903224
69.0,M,162.0,844.0,17.9,91.0,115.6,42.1,44.6,25.1,44.6,28.4,,41.6,27.5,40.0,30.0,35.3,321.59731748209106,6.162791575252241,253.2,590.8,96.47919524462732,225.11812223746375,0.7871972318339101,0.5617283950617284,38.06415905704038,36.57641854089008,16.985612,2.161520190023753,1.7768924302788844,1.7768924302788844,0.49010989010989015,0.6367713004484304,0.4571428571428572,24.599999999999994,,11.049382716049381,4.182464454976302,0.13941548183254343,13.450693491845751,2.23463687150838,27.530864197530864
70.0,female,156.0,60.0,16.3,101.0,96.3,28.8,35.0,55.3,30.0,23.0,,37.6,8.3,41.0,45.3,29.5,24.654832347140037,1.61245154965971,27.179999999999996,32.82000000000001,11.168639053254436,13.486193293885604,1.0488058151609554,0.6474358974358975,31.42417054945477,149.4106481794777,20.417463,3.506944444444444,0.6329113924050633,0.5424954792043399,0.3465346534653465,0.6571428571428571,0.3722772277227723,-4.700000000000003,,10.448717948717949,49.166666666666664,1.0853568800588669,12.121959237343852,2.515337423312883,19.230769230769234
58.0,Female,146.0,60.0,16.0,100.0,100.0,35.0,37.0,74.1,37.0,29.9,90.0,38.0,23.8,38.0,31.2,27.3,28.147870144492405,1.559914527573012,18.72,41.28,8.78213548508163,19.365734659410773,1.0,0.684931506849315,38.68533483577863,143.11142454798275,20.0,2.857142857142857,0.4993252361673415,0.4993252361673415,0.37,0.8081081081081081,0.38,0.0,0.9,10.95890410958904,45.5,1.4583333333333335,12.807280915744045,2.375,25.34246575342466
64.0,m,171.0,120.0,18.0,125.0,124.8,45.0,36.6,71.0,44.0,28.0,91.0,43.2,,37.0,30.0,59.0,41.03826818508259,2.3874672772626644,36.0,84.0,12.311480455524778,28.726787729557817,1.001602564102564,0.7309941520467836,37.81107911704894,136.8960594760702,31.250027999999997,2.7777777777777777,0.5154929577464789,0.6197183098591549,0.2928,0.7650273224043715,0.3456,-0.20000000000000284,0.728,10.526315789473683,49.166666666666664,1.6388888888888888,20.177148524332274,2.0555555555555554,25.730994152046783
64.0,m,171.0,120.0,18.0,125.0,124.8,45.0,37.1,71.0,45.7,28.0,91.0,43.2,,37.0,30.0,59.6,41.03826818508259,2.3874672772626644,36.0,84.0,12.311480455524778,28.726787729557817,1.001602564102564,0.7309941520467836,37.81107911704894,136.8960594760702,31.250027999999997,2.7777777777777777,0.5225352112676056,0.643661971830986,0.2968,0.7547169811320754,0.3456,-0.20000000000000284,0.728,10.526315789473683,49.66666666666667,1.6555555555555557,20.382339865257688,2.0555555555555554,26.725146198830412
26.0,FEMALE,161.0,50.0,16.0,80.0,95.0,33.0,31.0,39.0,40.0,21.0,87.0,38.8,20.0,27.0,24.0,17.9,19.28937926777516,1.4953632037438633,12.0,38.0,4.6294510242660385,14.659928243509123,0.8421052631578947,0.4968944099378882,28.50340906379786,131.70171335725772,12.9575,2.4242424242424243,0.7948717948717948,1.0256410256410255,0.3875,0.6774193548387096,0.485,15.0,1.0875,9.937888198757763,35.8,1.4916666666666665,6.905597777863507,1.6875,24.84472049689441
60.0,female,1533.0,105.8,15.0,125.0,130.0,33.6,37.0,60.0,38.0,30.0,99.0,37.7,23.2,33.4,60.0,43.4,0.4501957159920326,6.712165572053975,63.48,42.32,0.27011742959521956,0.18007828639681306,0.9615384615384616,0.08153946510110893,-15.834141299705035,436.52765118888686,31.2675,3.720238095238095,0.6166666666666667,0.6333333333333333,0.296,0.8108108108108109,0.30160000000000003,5.0,0.792,0.9784735812133072,41.02079395085066,0.6836798991808444,0.18467385703264855,2.2266666666666666,2.4787997390737115
30.0,Male,187.0,79.9,17.0,121.0,78.0,41.7,37.0,63.0,35.0,29.0,,41.0,22.0,34.1,21.3,29.4,22.848808945065628,2.0372435080547224,17.0187,62.88130000000001,4.866796305298978,17.98201263976665,1.5512820512820513,0.6470588235294118,12.502272236318817,169.82682330524722,30.5763,2.9016786570743403,0.5873015873015873,0.5555555555555556,0.30578512396694213,0.7837837837837838,0.33884297520661155,-43.0,,9.090909090909092,36.79599499374218,1.7275115020536234,8.407446595556062,2.0058823529411764,18.71657754010695
58.0,m,182.0,90.0,20.2,109.7,125.0,41.0,50.0,60.0,41.0,28.0,108.0,35.0,25.0,41.0,33.0,35.5,27.17063156623596,2.1330729007701543,29.700000000000003,60.3,8.966308416857867,18.20432314937809,0.8776,0.6027472527472527,32.90998053991079,143.11810227185686,24.232043,2.675609756097561,0.8333333333333334,0.6833333333333333,0.45578851412944393,0.56,0.31905195989061075,15.299999999999997,0.9845031905195989,11.098901098901099,39.44444444444444,1.195286195286195,10.717304673348629,2.0297029702970297,22.52747252747253
29.0,f,165.0,42.0,16.0,55.0,1004.0,29.8,23.0,61.8,35.0,23.0,85.0,40.0,20.0,,27.0,21.8,15.426997245179065,1.3874436925511608,11.34,30.66,4.1652892561983474,11.261707988980717,0.054780876494023904,0.3333333333333333,455.7048120837389,100.01232384051617,636.4707,1.8456375838926173,0.37216828478964403,0.5663430420711975,0.41818181818181815,1.0,0.7272727272727273,949.0,1.5454545454545454,9.696969696969697,51.90476190476191,1.9223985890652557,8.007346189164371,,21.21212121212121
42.0,f,160.0,49.6,17.0,102.3,,30.1,41.0,62.0,335.0,27.3,92.0,33.2,20.7,27.0,55.0,23.5,19.374999999999996,1.484737163421339,27.280000000000005,22.319999999999997,10.65625,8.718749999999996,,0.639375,,168.56534309485386,,3.398671096345515,0.6612903225806451,5.403225806451613,0.4007820136852395,0.6658536585365854,0.3245356793743891,,0.8993157380254154,10.625,47.37903225806451,0.8614369501466275,9.179687499999998,1.588235294117647,209.375
43.0,MALE,176.2,135.0,22.3,146.9,135.0,43.0,47.8,66.0,41.0,32.0,105.0,44.6,27.0,37.3,39.0,59.4,43.48324638831378,2.5705057868053904,52.65,82.35,16.95846609144237,26.524780296871402,1.088148148148148,0.8337116912599319,39.719812598574045,153.96831807613123,43.258347,3.416279069767442,0.7242424242424242,0.6212121212121212,0.32539142273655547,0.6694560669456068,0.3036078965282505,-11.900000000000006,0.7147719537100068,12.656072644721908,44.0,1.1282051282051282,19.13262841085806,1.6726457399103136,23.26901248581158
31.0,female,166.0,70.0,15.0,88.0,112.0,32.0,32.0,65.2,,20.0,72.0,38.1,20.0,,,,25.402816083611555,1.7966017304282487,,,,,0.7857142857142857,0.5301204819277109,34.366782457294754,124.32578160761669,15.891200000000001,2.75,0.49079754601226994,,0.36363636363636365,0.625,0.4329545454545455,24.0,0.8181818181818182,9.036144578313253,,,,,
60.0,female,150.7,76.3,15.0,95.9,128.5,35.0,34.1,65.0,43.1,30.5,75.0,41.0,22.7,,45.0,35.3,33.59680922780618,1.7871773213024433,34.335,41.964999999999996,15.118564152512784,18.4782450752934,0.7463035019455253,0.6363636363636365,51.45975533124903,123.64782073147114,19.137552000000003,2.74,0.5246153846153846,0.6630769230769231,0.3555787278415016,0.8944281524926686,0.42752867570385816,32.599999999999994,0.7820646506777893,9.953550099535502,46.26474442988204,1.0281054317751563,15.543477925839557,,28.599867285998677
53.0,m,180.0,84.0,17.0,104.0,97.0,40.0,40.0,61.0,44.0,33.0,113.1,43.0,25.0,37.4,20.0,38.5,25.925925925925924,2.04939015319192,16.8,67.2,5.185185185185185,20.74074074074074,1.0721649484536082,0.5777777777777777,22.166406262496224,139.6701021834598,21.6663,2.6,0.6557377049180327,0.7213114754098361,0.38461538461538464,0.825,0.41346153846153844,-7.0,1.0875,9.444444444444445,45.83333333333333,2.2916666666666665,11.882716049382715,2.1999999999999997,24.444444444444443
54.0,F,165.0,88.0,17.0,92.0,105.1,34.0,29.0,54.7,41.0,27.1,95.0,40.0,17.8,30.0,38.0,40.1,32.323232323232325,2.008316044185609,33.44,54.56,12.282828282828284,20.040404040404045,0.8753568030447194,0.5575757575757576,31.588023655379438,115.57448461118184,17.048127,2.7058823529411766,0.5301645338208409,0.7495429616087751,0.31521739130434784,0.9344827586206897,0.43478260869565216,13.099999999999994,1.0326086956521738,10.303030303030303,45.56818181818182,1.1991626794258374,14.729109274563822,1.7647058823529411,24.848484848484848
20.0,male,65.6,73.7,17.0,101.0,90.0,32.0,31.0,58.0,38.5,31.0,115.0,41.0,22.1,33.0,24.0,,171.26152587745395,1.1588691806143512,17.688,56.012,41.102766210588946,130.158759666865,1.1222222222222222,1.5396341463414636,151.38960308396167,87.42045279677053,20.4867,3.15625,0.5344827586206896,0.6637931034482759,0.3069306930693069,1.0,0.40594059405940597,-11.0,1.1386138613861385,25.914634146341463,,,,1.9411764705882353,58.6890243902439
56.0,f,169.0,62.0,16.3,76.3,115.0,,30.7,60.5,37.2,21.0,87.0,37.0,21.5,26.0,36.3,,21.707923392038097,1.7060350393692256,22.506,39.494,7.879976191309829,13.827947200728268,0.6634782608695652,0.45147928994082837,34.344105598543464,115.57011557017336,12.691762999999998,,0.5074380165289256,0.6148760330578513,0.40235910878112713,0.6840390879478827,0.4849279161205767,38.7,1.1402359108781128,9.644970414201184,,,,1.5950920245398772,22.01183431952663
46.0,male,181.4,82.6,17.0,85.0,115.0,37.3,25.0,63.2,30.0,28.0,91.0,45.2,,36.0,30.0,39.1,25.101835655303777,2.0401279916275405,24.779999999999998,57.81999999999999,7.530550696591133,17.571284958712642,0.7391304347826086,0.4685777287761852,29.06975266713532,115.56359550059375,15.08,2.278820375335121,0.39556962025316456,0.47468354430379744,0.29411764705882354,1.12,0.531764705882353,30.0,1.0705882352941176,9.371554575523703,47.33656174334141,1.5778853914447137,11.882345933684961,2.1176470588235294,16.5380374862183
38.0,m,172.0,80.0,19.0,98.0,101.0,35.0,35.0,57.3,39.0,29.5,107.7,47.0,23.0,,19.2,36.7,27.041644131963228,1.9550504398153574,15.36,64.64,5.1919956733369395,21.849648458626287,0.9702970297029703,0.5697674418604651,26.7742895453287,131.83138286828327,19.214299999999998,2.8,0.6108202443280978,0.680628272251309,0.35714285714285715,0.8428571428571429,0.47959183673469385,3.0,1.0989795918367347,11.046511627906977,45.87500000000001,2.389322916666667,12.405354245538131,,22.674418604651162
28.0,f,163.0,105.6,18.0,70.0,132.4,36.0,30.0,71.0,44.8,27.0,121.0,44.0,20.0,32.0,50.0,32.5,39.74556814332493,2.1866260158823074,52.8,52.8,19.872784071662466,19.872784071662466,0.5287009063444108,0.4294478527607362,45.62189176589299,79.7872295203094,12.525632000000002,1.9444444444444444,0.4225352112676056,0.6309859154929577,0.42857142857142855,0.9,0.6285714285714286,62.400000000000006,1.7285714285714286,11.042944785276074,30.776515151515156,0.6155303030303031,12.232300801686176,1.7777777777777777,27.484662576687114
63.0,female,1151.0,84.2,17.0,95.0,115.0,38.0,34.0,65.0,39.0,25.0,85.0,39.0,20.7,34.0,45.1,,0.6355671531045041,5.188507599600401,37.9742,46.2258,0.2866407860501313,0.3489263670543727,0.8260869565217391,0.08253692441355343,-15.055003012265166,322.239461719827,18.33,2.5,0.5230769230769231,0.6,0.35789473684210527,0.7352941176470589,0.4105263157894737,20.0,0.8947368421052632,1.4769765421372718,,,,2.0,3.3883579496090355
33.0,Female,164.0,70.0,14.9,93.0,,35.0,36.0,52.3,42.0,25.0,105.0,42.0,22.6,29.2,35.0,35.2,26.026174895895306,1.7857460314638498,24.5,45.5,9.109161213563358,16.917013682331948,,0.5670731707317073,,130.59584345436804,,2.657142857142857,0.6883365200764818,0.8030592734225622,0.3870967741935484,0.6944444444444444,0.45161290322580644,,1.1290322580645162,9.085365853658537,50.28571428571429,1.4367346938775512,13.087447947650212,1.959731543624161,25.609756097560975
19.0,F,157.0,80.0,5.5,70.1,121.0,36.9,32.0,59.6,37.0,30.0,107.9,32.8,,40.0,39.0,,32.45567771512029,1.86785676348292,31.200000000000003,48.8,12.657714308896914,19.797963406223374,0.5793388429752065,0.44649681528662416,43.50860701947915,90.09410031203167,11.641587,1.899728997289973,0.5369127516778524,0.6208053691275167,0.456490727532097,0.9375,0.46790299572039945,50.900000000000006,1.5392296718972898,3.5031847133757963,,,,7.2727272727272725,23.56687898089172
59.0,M,183.0,66.0,,71.3,94.0,30.0,39.0,21.3,42.0,29.6,105.0,41.0,23.0,35.0,25.7,28.9,19.70796380901191,1.8316659084014202,16.962,49.038,5.064946698916061,14.64301711009585,0.7585106382978724,0.3896174863387978,19.970928671983515,108.92225126690681,10.528082999999999,2.3766666666666665,1.8309859154929577,1.971830985915493,0.5469845722300141,0.758974358974359,0.5750350631136045,22.700000000000003,1.4726507713884993,,43.78787878787879,1.7038085131470344,8.629699304249154,,22.950819672131146
58.0,female,160.0,91.8,15.0,113.0,130.0,27.0,40.5,6.0,38.0,27.8,73.8,40.0,20.0,30.2,46.0,38.3,35.85937499999999,2.0199009876724157,42.228,49.571999999999996,16.495312499999997,19.364062499999996,0.8692307692307693,0.70625,46.23376497217019,136.86443101695926,25.740299999999998,4.185185185185185,6.75,6.333333333333333,0.3584070796460177,0.6864197530864198,0.35398230088495575,17.0,0.6530973451327433,9.375,41.72113289760348,0.9069811499479018,14.960937499999996,2.013333333333333,23.75
72.0,MALE,179.7,110.0,20.0,111.0,115.0,38.0,31.0,56.0,37.7,,90.5,43.3,26.0,35.0,46.0,43.9,34.06406956006874,2.343252725024199,50.6,59.4,15.669471997631621,18.39459756243712,0.9652173913043478,0.6176961602671119,29.73926460678979,130.15899206556432,24.653200000000002,2.9210526315789473,0.5535714285714286,0.6732142857142858,0.27927927927927926,,0.39009009009009005,4.0,0.8153153153153153,11.129660545353367,39.90909090909091,0.8675889328063241,13.594660488063797,1.75,20.9794101279911
61.0,MALE,175.0,37.0,17.0,104.0,93.0,29.3,22.6,61.0,33.4,31.0,94.0,40.2,21.0,35.0,20.3,15.4,12.081632653061224,1.3411230782859234,7.511,29.489,2.4525714285714284,9.629061224489796,1.118279569892473,0.5942857142857143,22.172223988409293,207.50329800407047,21.7167,3.5494880546075085,0.3704918032786885,0.5475409836065573,0.2173076923076923,1.3716814159292035,0.38653846153846155,-11.0,0.9038461538461539,9.714285714285714,41.62162162162162,2.050326188257223,5.0285714285714285,2.0588235294117645,19.085714285714282
55.0,f,156.0,78.0,16.0,101.7,102.6,23.0,38.9,58.0,40.7,23.0,85.0,37.2,19.6,36.7,40.0,37.4,32.05128205128205,1.8384776310850235,31.200000000000003,46.8,12.820512820512821,19.230769230769226,0.9912280701754387,0.6519230769230769,34.65752750128826,131.95001770031539,20.686347,4.421739130434783,0.6706896551724137,0.7017241379310345,0.3824975417895772,0.5912596401028278,0.36578171091445427,0.8999999999999915,0.8357915437561455,10.256410256410255,47.94871794871794,1.1987179487179485,15.368178829717289,2.29375,26.08974358974359
64.0,FEMALE,160.0,45.0,15.0,90.6,110.0,35.0,,60.0,40.0,27.0,90.0,37.6,21.0,27.0,27.2,,17.578124999999996,1.4142135623730951,12.24,32.76,4.781249999999999,12.796874999999996,0.8236363636363636,0.5662499999999999,36.35164728414401,156.73119113272466,16.680172,2.5885714285714285,,0.6666666666666666,,,0.4150110375275939,19.400000000000006,0.9933774834437087,9.375,,,,1.8,25.0
43.0,F,159.7,72.0,16.0,81.0,116.0,35.2,35.0,71.0,40.0,23.4,103.0,42.0,22.0,26.4,39.0,36.6,28.23076612417852,1.7871765441612084,28.080000000000002,43.92,11.009998788429623,17.220767335748896,0.6982758620689655,0.5072010018785222,39.47786328085255,110.67377681732255,13.9795,2.3011363636363633,0.49295774647887325,0.5633802816901409,0.43209876543209874,0.6685714285714285,0.5185185185185185,35.0,1.271604938271605,10.018785222291799,50.83333333333333,1.3034188034188035,14.350639446457414,1.65,25.046963055729492
40.0,Male,183.0,94.0,19.0,105.0,112.0,35.0,38.0,,36.0,37.0,96.0,42.2,25.0,37.0,40.0,41.4,28.068918152229088,2.1859399198819105,37.6,56.4,11.227567260891634,16.841350891337452,0.9375,0.5737704918032787,27.24195756661866,134.4077834789775,22.0843,3.0,,,0.3619047619047619,0.9736842105263158,0.40190476190476193,7.0,0.9142857142857143,10.382513661202186,44.04255319148936,1.101063829787234,12.362268207471107,1.9473684210526316,19.672131147540984
65.0,Male,184.0,95.0,7.6,122.8,106.0,41.0,35.0,50.0,41.0,30.4,115.0,35.0,25.1,37.0,31.0,31.9,28.060018903591683,2.2035325174717877,29.45,65.55,8.698605860113421,19.361413043478258,1.1584905660377358,0.6673913043478261,24.469693892443196,156.79022297182166,30.357248,2.995121951219512,0.7,0.82,0.28501628664495116,0.8685714285714285,0.28501628664495116,-16.799999999999997,0.9364820846905537,4.130434782608695,33.578947368421055,1.0831918505942275,9.422258979206049,4.868421052631579,22.282608695652172
43.0,Male,168.0,98.0,,120.0,125.0,41.0,35.0,56.1,42.8,35.0,110.0,45.0,25.3,16.7,31.8,,34.72222222222223,2.138535324312725,31.164,66.836,11.04166666666667,23.680555555555557,0.96,0.7142857142857143,39.404520075183,144.14392749533442,28.8175,2.926829268292683,0.6238859180035651,0.7629233511586452,0.2916666666666667,1.0,0.375,5.0,0.9166666666666666,,,,,,25.476190476190474
26.0,MALE,185.0,113.6,18.8,110.0,118.0,35.0,34.0,67.0,42.0,30.0,115.0,,26.0,36.0,27.0,,33.19211102994886,2.416149369922683,30.672,82.928,8.961869978086193,24.23024105186267,0.9322033898305084,0.5945945945945946,28.894770490307735,128.78428932589568,24.244799999999998,3.142857142857143,0.5074626865671642,0.6268656716417911,0.3090909090909091,0.8823529411764706,,8.0,1.0454545454545454,10.162162162162163,,,,1.9148936170212765,22.702702702702705
21.0,m,179.5,100.0,18.2,104.0,100.0,40.0,30.0,23.0,44.1,30.2,112.9,46.8,22.0,42.0,30.0,,31.03638239926754,2.232960167829044,30.0,70.0,9.310914719780262,21.72546767948728,1.04,0.5793871866295265,23.5818033906449,127.8318481399379,21.6432,2.6,1.3043478260869565,1.9173913043478261,0.28846153846153844,1.0066666666666666,0.44999999999999996,-4.0,1.0855769230769232,10.139275766016713,,,,2.307692307692308,24.56824512534819
